instance_name,rigidity
metal_box_10_2,0.2072145017594599
bowl_1_7,0.1622802041790245
book_5_5,0.4737778639573675
paper_box_1_5,0.4604188825440148
sponge_6_3,0.9187416565435422
bowl_6_1,0.1179217642148742
to_go_cup_2_7,0.05362069576708274
plastic_box_9_4,0.1633333691934747
book_8_7,0.3494012932271372
book_7_4,0.2841820048675647
bowl_1_1,0.1573178289626076
plastic_box_8_10,0.1804046346148521
to_go_cup_4_5,0.07153926368937066
book_8_4,0.4008686351270714
tray_9_8,0.3560877376234353
metal_box_2_1,0.1756904440853071
plastic_box_10_8,0.4075203482079436
plate_5_8,0.3913446658854874
book_7_1,0.3941889748287812
tray_9_7,0.3375471467022901
ball_3_5,0.3256090243215632
to_go_cup_10_5,0.09820834703898891
cup_2_5,0.1057051660543299
plastic_box_9_7,0.1610452500170632
to_go_cup_8_2,0.04930333013084163
to_go_cup_5_4,0.09055405942543844
ball_1_1,0.1637414640295944
metal_box_7_4,0.05748268914786264
plastic_box_8_3,0.1762316901088944
paper_box_1_7,0.441572609693533
bowl_10_9,0.07771201539241829
plastic_box_8_4,0.1771701238257319
book_5_3,0.5423633036627319
plate_5_6,0.4224851541567038
bowl_7_8,0.1107449974906622
to_go_cup_9_4,0.06312626923751323
cup_5_1,0.09920707377041772
plastic_box_4_2,0.1418554854741627
plastic_box_5_4,0.1699685903785055
paper_box_8_3,0.2121448690879956
tray_8_5,0.4160775596737024
plate_9_5,0.1698890114881787
tray_4_4,0.2475678016177707
bowl_3_8,0.1482775379669472
book_3_9,0.1534305004526935
ball_6_4,0.1919151974439613
cup_5_3,0.1179982508954276
cup_5_4,0.09055405942543844
plastic_box_3_7,0.03130661720560493
bowl_6_9,0.1346200555023898
sponge_6_7,0.8421695468408746
ball_8_2,0.23559136526625
tray_6_7,0.2082546020356541
paper_box_8_4,0.2994116738846387
tray_9_9,0.2211898289927147
plate_3_9,0.3658754540294636
paper_box_6_2,0.2735487688117501
cup_9_9,0.09866113493585309
cup_10_9,0.08991272642969465
bowl_1_10,0.1776274360033869
metal_box_3_1,0.1846446574214566
paper_box_3_10,0.2106880363553259
to_go_cup_6_1,0.07427283407531052
sponge_1_4,0.5951673543330382
bowl_6_4,0.1452207030321584
sponge_9_2,0.3070035805371331
cup_8_7,0.0549648568893006
metal_box_1_9,0.1916923620052932
cup_10_7,0.07379660642971263
plate_2_7,0.2911241189342447
cup_2_6,0.1536306047207752
book_5_10,0.3567950289254966
plastic_box_9_9,0.1525274144570219
sponge_2_6,0.3836922585299444
cup_5_9,0.1720474066016881
book_6_5,0.2087527067908456
ball_1_4,0.1551727978022965
bowl_1_8,0.1947617150607541
metal_box_1_2,0.1576402617996765
ball_5_8,0.2353325288742867
sponge_9_9,0.3140651002787059
metal_box_6_2,0.2592942027232221
book_4_6,0.3473081179675336
cup_3_3,0.04665359300862875
book_7_5,0.2880189050174501
book_6_3,0.1963914168397839
ball_2_4,0.2243636437678949
metal_box_7_1,0.05684013487371441
ball_2_3,0.2053417419793367
plastic_box_7_1,0.09382033367476005
book_9_8,0.3641836255887193
sponge_1_5,0.8808086768198041
plastic_box_1_7,0.08921473029508147
metal_box_6_1,0.3080628656648792
plastic_box_9_10,0.150125082916309
ball_1_9,0.1663276854039507
plate_6_5,0.2751258619223255
cup_4_6,0.07162207495117263
ball_3_7,0.3119423217338456
plastic_box_5_9,0.1752779310774121
paper_box_3_9,0.2048146581688544
bowl_10_3,0.1310992453074471
bowl_5_2,0.1691166232447082
ball_3_9,0.3205287285905256
to_go_cup_3_2,0.05417159512522133
bowl_2_1,0.1124558074498275
to_go_cup_6_4,0.07587931441227566
book_9_2,0.3664102108387841
book_8_6,0.412141648404157
ball_2_10,0.1940853483254238
plate_1_8,0.5946969793423169
paper_box_6_1,0.3154734475431927
bowl_7_3,0.1188443940277604
cup_8_8,0.04743232453534189
bowl_4_10,0.0959492024131934
plastic_box_2_8,0.1998359921030318
metal_box_1_4,0.133000980053452
sponge_8_7,0.331777044887103
book_10_8,0.2058420640566629
book_8_8,0.4241897540002666
sponge_6_5,0.9019146843412312
ball_2_8,0.2346434640715337
bowl_10_5,0.1318786513238597
to_go_cup_7_10,0.04776255942489201
plastic_box_10_1,0.384358110605716
tray_4_9,0.2276783450545597
cup_7_5,0.05721873451008852
sponge_1_3,0.6740530840921629
paper_box_3_4,0.2135224036667551
bowl_6_3,0.115936223248367
plate_3_8,0.4097834514391152
to_go_cup_8_4,0.04869546524787496
to_go_cup_10_1,0.09556166074677054
plastic_box_4_4,0.1494425449956426
bowl_5_9,0.1547524100426924
bowl_3_4,0.1205224705274542
metal_box_8_8,0.174778465586786
tray_5_8,0.2941755042889092
sponge_2_9,0.3632494148695846
to_go_cup_6_5,0.07609985434360766
paper_box_2_8,0.01841185082344163
sponge_10_2,1.026050567554659
cup_9_2,0.07627503282996083
plate_1_9,0.7073711316740088
sponge_7_4,0.7562104243799772
paper_box_2_9,0.01821771076517286
cup_3_8,0.0558904150915912
ball_5_5,0.2091107321465903
sponge_10_4,1.131877122418549
sponge_9_7,0.2963449160702122
plastic_box_3_6,0.03179082633933616
metal_box_7_9,0.06066682608873402
cup_8_1,0.04727658009488028
bowl_3_10,0.1504737224893572
plastic_box_10_2,0.4274552362915971
tray_10_7,0.167943201644676
book_3_2,0.1651842928438277
book_4_10,0.2446033832359768
paper_box_9_7,0.01937060928642981
book_1_7,0.1620700288988623
to_go_cup_1_8,0.05198290436385297
ball_2_9,0.2591573209290752
bowl_10_2,0.1110351151374315
metal_box_5_6,0.1533715106360901
tray_8_6,0.3699991803157828
plastic_box_3_2,0.03450483822857893
ball_9_1,0.2312844823598689
metal_box_5_10,0.1794651512054315
book_9_7,0.2501245001123909
cup_1_6,0.06276166684269899
to_go_cup_10_9,0.1023774840854017
plate_9_4,0.2135341415295382
paper_box_9_5,0.01815188157798528
metal_box_3_2,0.1342250470898056
to_go_cup_1_3,0.04618947705839935
sponge_7_7,0.5394766183079553
sponge_6_10,0.8596646424996817
tray_3_8,0.2454825560589038
tray_2_5,0.3615773875548225
plate_5_4,0.4216208872894598
tray_3_2,0.2603184336824061
cup_3_10,0.05489347638841206
sponge_7_9,0.5665909495089015
plastic_box_10_4,0.417659378379519
bowl_6_6,0.1560313302504448
plastic_box_5_1,0.1503174583669754
tray_4_8,0.4183123034697191
plastic_box_6_8,0.1601236077626015
bowl_4_9,0.101191007331025
plate_6_4,0.2250387133884414
ball_8_5,0.230296480605615
cup_10_2,0.09710078044151377
bowl_5_7,0.1296318149039527
plastic_box_3_3,0.03524255218337956
plate_4_9,0.2852182135607275
book_3_3,0.1579987231540932
metal_box_2_10,0.1664283576280362
plate_1_4,0.4960910056537104
paper_box_8_9,0.2409912579882628
to_go_cup_1_5,0.04758100534080994
sponge_1_1,0.5580383656799528
plate_9_2,0.5022841600565359
paper_box_9_9,0.01943145120183282
cup_1_3,0.06709537743252827
to_go_cup_7_7,0.04204360743067413
plastic_box_4_3,0.1640011163704332
plastic_box_1_1,0.08942324637045122
to_go_cup_6_2,0.07152213505511326
metal_box_5_1,0.1536290113095419
bowl_8_3,0.2009427241111993
ball_1_7,0.1649598841059662
book_7_10,0.3102159091026844
paper_box_3_8,0.2163496728091153
ball_9_10,0.1832583177483557
bowl_5_5,0.1493460218208789
tray_3_5,0.2715403581824716
to_go_cup_8_1,0.04727658009488028
cup_4_8,0.08439038153153439
metal_box_4_5,0.1254059273017975
to_go_cup_5_3,0.1179982508954276
sponge_6_1,0.9112443719123756
ball_4_6,0.3630950284464661
metal_box_6_3,0.2624475149617259
metal_box_9_6,0.1668157847641537
tray_5_9,0.2828717241943728
tray_1_2,0.2596513149364521
tray_2_9,0.3649378917839016
sponge_7_8,0.6836364769358833
to_go_cup_2_8,0.05962117626524185
bowl_7_9,0.1215868987660914
ball_4_8,0.3780296879439908
cup_2_2,0.08801961424446772
to_go_cup_5_6,0.1278300681165439
metal_box_3_3,0.1593214214149321
metal_box_2_9,0.1751654344200206
plastic_box_2_9,0.1866751293971392
ball_4_9,0.3042999910548893
plastic_box_7_7,0.0884627753532622
plastic_box_2_5,0.2106707367263047
paper_box_7_3,0.3949304622611371
plastic_box_10_9,0.4174309060003066
bowl_5_1,0.1667131189717908
to_go_cup_6_7,0.08156890302265886
tray_5_6,0.2809654213644662
paper_box_4_9,0.1680849753503071
plastic_box_6_3,0.243984039059976
plate_2_2,0.2604965957482971
sponge_3_10,0.5007165551384463
plate_1_2,0.4417340225676289
tray_3_1,0.2688717839130979
paper_box_1_9,0.453424516445766
to_go_cup_1_2,0.04350300002680761
paper_box_2_10,0.01790202030809238
metal_box_10_3,0.1903759229049392
bowl_4_1,0.1052683250929441
metal_box_6_9,0.3099041507018363
paper_box_5_2,0.1542036345748128
paper_box_2_5,0.01880760806516037
plate_7_6,0.6244163679232608
cup_1_1,0.06297541347574119
cup_7_6,0.05598021897967895
book_3_4,0.1580413549333459
plastic_box_8_6,0.1694511704656826
to_go_cup_10_4,0.1010089971366006
sponge_9_5,0.3014007246362075
sponge_10_8,0.757893607736761
book_7_3,0.2857100252891041
plate_2_1,0.269585280720918
cup_7_1,0.05973955788318679
ball_10_8,0.4646255286559533
sponge_9_3,0.2973101541806594
bowl_1_5,0.1536997287534933
plate_8_9,0.2089686684614561
sponge_3_3,0.4725480453431163
book_6_2,0.3557286144625005
metal_box_7_3,0.0780696665802864
paper_box_2_6,0.01823611597211625
cup_5_2,0.09317046168193767
paper_box_7_9,0.2883126423441097
bowl_3_6,0.146548873483157
paper_box_5_4,0.1448256586207679
book_6_8,0.2059251139257075
book_7_6,0.6469459914999626
bowl_10_6,0.09182340480296154
plate_7_8,0.5889746764755396
book_1_10,0.1726040429159959
plastic_box_1_8,0.09009379682827624
tray_4_2,0.2601498511707508
plate_8_4,0.2297691666565646
sponge_1_7,0.8439272716780589
plastic_box_7_4,0.06534184221891333
plate_7_3,0.5431830169799617
ball_7_6,0.07952940052216316
sponge_3_7,0.5076169349785339
sponge_6_8,0.8520456665974913
plate_7_9,0.5386582883813716
tray_7_7,0.3236465586414242
cup_6_7,0.08156890302265886
bowl_4_8,0.09785655815220093
ball_7_10,0.06224695401501971
plastic_box_10_5,0.2644744410303964
to_go_cup_4_1,0.09640937687541
tray_7_3,0.2666941239438262
bowl_8_8,0.1697345733849266
bowl_9_8,0.06906626438992099
sponge_2_5,0.3809157240027833
book_3_10,0.1650357506671531
bowl_8_7,0.2061847691914928
book_5_1,0.7208539426736613
bowl_8_2,0.1905944915104867
tray_4_3,0.4069532903853456
to_go_cup_1_10,0.04837514794095736
book_2_9,0.2949322864623081
tray_3_10,0.2512298618339726
tray_9_1,0.4513055906067766
tray_2_7,0.3660958752292172
to_go_cup_2_9,0.05678670484509734
plastic_box_4_9,0.1191331447908566
sponge_7_1,0.7225818965198808
tray_1_7,0.3778292461268116
cup_9_10,0.09328304733696804
tray_6_2,0.4197113557646718
plastic_box_8_5,0.1930649674006976
cup_3_1,0.04564061464103213
book_8_5,0.3933387376336113
bowl_9_4,0.07163995833947137
plate_9_8,0.2212144312776372
cup_10_3,0.09164126404944123
to_go_cup_2_10,0.05495164055448093
to_go_cup_1_9,0.04683283997060484
ball_10_2,0.4076565012161302
plate_6_1,0.2515120529206419
to_go_cup_9_8,0.0599547453806074
sponge_10_9,0.7772605401029293
bowl_5_10,0.1553018687993639
tray_2_4,0.3061790678506896
paper_box_10_3,0.1974170703772706
plate_8_8,0.1591011428288227
metal_box_9_5,0.1165262567217601
plastic_box_1_6,0.08894670478715729
cup_1_8,0.05963933251760761
cup_10_8,0.1148198824099102
tray_8_3,0.5595455694052823
metal_box_6_10,0.2849686889906664
metal_box_7_2,0.07820162389422142
tray_8_7,0.3482524022297669
sponge_5_1,0.6096121809156272
ball_4_7,0.3576593423358921
bowl_1_6,0.1442989252313966
bowl_7_10,0.1213938879704514
sponge_10_1,1.131247954147926
plate_10_1,0.4041370911132746
plastic_box_6_4,0.1487483030701558
tray_7_10,0.4067840690060469
paper_box_10_2,0.1928404767620984
book_5_9,0.6954004164789558
ball_5_9,0.260250389554289
plate_4_1,0.286373007133384
paper_box_5_10,0.1775093575661505
ball_7_4,0.06691603640612827
metal_box_8_2,0.1720908365235328
plastic_box_9_5,0.1642420703929202
plate_7_2,0.5361591145710287
metal_box_10_9,0.2153194742930537
metal_box_1_10,0.2011168814120121
plate_8_3,0.2390650494903946
ball_2_5,0.2248865395286738
ball_3_1,0.3565322690800025
book_4_5,0.2657039838023151
metal_box_7_10,0.05652026162325861
paper_box_5_1,0.1896515963722475
sponge_4_7,0.4591556183377299
plate_4_5,0.2636724136877723
bowl_1_4,0.152459014198489
ball_9_5,0.1756480817569349
metal_box_7_5,0.05550782638555472
bowl_3_7,0.1229317985629715
paper_box_2_2,0.0188874624211662
plate_3_1,0.3494012192766382
bowl_4_4,0.09364984986318918
bowl_8_5,0.18591833111274
tray_10_1,0.1865297460285607
cup_8_9,0.06360791932222447
tray_10_2,0.1800106595668772
ball_1_2,0.1573631119254484
metal_box_9_2,0.1784726344363234
bowl_9_6,0.07097855507040657
metal_box_1_6,0.1260964774319093
book_6_1,0.2721488308349313
metal_box_7_7,0.05715254674052569
metal_box_8_7,0.2114705214539256
book_8_9,0.4577817420098291
ball_1_6,0.1881674341887989
bowl_3_2,0.1133527678812954
sponge_8_2,0.3077376183646103
bowl_10_8,0.0676279279384638
plastic_box_4_1,0.1490998984947107
tray_3_6,0.2769222357208984
cup_6_9,0.077538990862073
plastic_box_6_5,0.2465895968563268
tray_5_7,0.3865392380333566
sponge_4_9,0.5905830884108024
plastic_box_8_9,0.1669561213160849
metal_box_5_3,0.1579026006197534
book_4_9,0.4217314330467467
plate_1_7,0.4860265005633762
tray_1_8,0.3644411602743777
paper_box_3_2,0.2140268053765386
to_go_cup_8_9,0.06360791932222447
paper_box_10_4,0.1944500026122249
to_go_cup_10_7,0.08949306442784742
ball_6_8,0.1934884440948987
sponge_8_4,0.4767137106282459
metal_box_8_1,0.1523910268899118
metal_box_8_9,0.1753623268792031
paper_box_9_1,0.01944985751037837
ball_7_9,0.074777890263647
sponge_4_5,0.4332441830542508
plate_6_7,0.2265027219906038
ball_3_10,0.3108329573307215
bowl_3_5,0.1419405359311143
book_4_1,0.3281083362173634
bowl_9_3,0.07008906522357643
to_go_cup_9_6,0.06562773362589648
paper_box_4_1,0.1904271528355135
ball_7_2,0.07463778782551242
sponge_6_6,0.8982218778924292
paper_box_10_7,0.1882801608197462
metal_box_5_8,0.1565260929458611
plate_4_10,0.2951946427438648
plastic_box_2_10,0.2263979714861197
ball_6_9,0.1985881526943837
metal_box_5_2,0.1528074406038301
plastic_box_1_9,0.09424693177814794
cup_3_2,0.05417159512522133
to_go_cup_7_4,0.05480350850865415
bowl_10_7,0.06730003832728955
tray_3_9,0.241426489504411
ball_7_8,0.0760589872156818
ball_5_10,0.2110425175708645
sponge_2_4,0.3852249937536328
plate_3_7,0.3365562178448387
bowl_10_1,0.09059630150640839
tray_6_10,0.5103196691143096
paper_box_9_8,0.01944029580075134
book_7_2,0.2891901082002322
paper_box_7_7,0.4681714952581006
sponge_10_3,0.7806491700985315
paper_box_8_2,0.2820723612992624
to_go_cup_4_8,0.08439038153153439
plate_4_3,0.281469066320663
metal_box_9_10,0.1098396102389673
sponge_2_2,0.372920183271172
to_go_cup_4_10,0.06960699475376834
ball_5_7,0.2634367081618049
plate_10_5,0.2629401257155608
book_10_6,0.2278038504748852
sponge_5_9,0.6344579551271934
plastic_box_3_9,0.03268546606270235
ball_10_6,0.4140246951177835
tray_3_7,0.2648661976359321
bowl_9_5,0.08958509840460895
bowl_8_6,0.2412929955406296
plate_5_3,0.37695045534153
paper_box_1_3,0.448567307867402
tray_5_2,0.3170795712289809
paper_box_8_7,0.2403877402413678
cup_5_10,0.1162474976485855
ball_2_2,0.1999633524984268
plastic_box_7_2,0.07301538648518688
ball_9_3,0.1689652034457121
to_go_cup_9_3,0.06231124076313443
paper_box_4_8,0.1614160240788879
cup_9_4,0.07296436829255179
tray_8_10,0.5507685877726481
book_8_2,0.4439262645913519
plastic_box_7_3,0.08275673837315282
bowl_4_5,0.1206930147635355
to_go_cup_9_7,0.05183950802457325
ball_7_3,0.06100637208892832
ball_8_4,0.2438524019831714
paper_box_5_3,0.1827804868941971
bowl_4_6,0.08550950999512225
to_go_cup_9_10,0.06385892256263653
plate_9_7,0.1968729251422178
to_go_cup_7_8,0.04139074549318256
paper_box_9_10,0.0193978813815369
tray_2_3,0.3945740967470029
sponge_2_3,0.3742819025351214
plastic_box_4_10,0.1063136084633346
plastic_box_2_3,0.184302680745146
to_go_cup_3_3,0.04665359300862875
paper_box_1_2,0.4433816718688989
ball_1_10,0.1549695843052543
plate_9_6,0.1388190953415854
sponge_4_6,0.5389514392001408
paper_box_4_2,0.1589949750724195
paper_box_6_5,0.2574151642304144
tray_8_1,0.346018585533147
paper_box_10_6,0.1773027763886338
to_go_cup_2_6,0.08288911931362722
book_5_4,0.441494874515869
sponge_1_6,0.8339599440616011
sponge_7_2,0.7455510774812072
metal_box_9_3,0.1067376014859558
sponge_10_6,0.6148136574800045
book_9_9,0.3502428598577999
paper_box_3_1,0.2237014436139146
plastic_box_5_3,0.1545992529800653
cup_8_2,0.04930333013084163
tray_5_10,0.3057250762314823
cup_2_7,0.09714136632160411
to_go_cup_9_9,0.05621224597949
to_go_cup_1_7,0.05507766403186535
paper_box_4_4,0.1621055787651398
sponge_4_8,0.5207397537983323
bowl_9_7,0.08476112833861779
metal_box_2_3,0.1779193910481049
plate_10_10,0.1843632723965598
tray_5_1,0.4446910757689292
plate_5_1,0.5109715952120154
plastic_box_6_6,0.1618403486191277
to_go_cup_3_10,0.05489347638841206
sponge_2_8,0.4045196427512412
tray_9_6,0.3598959818711256
bowl_5_4,0.1643457688973245
tray_7_8,0.3325380821022504
bowl_1_3,0.210707678363939
to_go_cup_7_5,0.05420591855426666
plate_4_7,0.298465300621364
plate_2_10,0.2875644347349839
metal_box_2_6,0.1197513826527354
plastic_box_5_10,0.1549918413765898
bowl_2_3,0.10436596966889
ball_9_7,0.1787214443654503
paper_box_7_6,0.4028502627845154
plate_5_7,0.3834978094703028
to_go_cup_6_10,0.07824075720607825
to_go_cup_10_3,0.09760910869034674
cup_4_1,0.09640937687541
bowl_10_4,0.1156033647389197
paper_box_6_8,0.2260251710293955
sponge_8_5,0.3238805949823961
ball_1_5,0.1565434266228682
plate_4_2,0.2619152884237733
book_10_5,0.1860414261926342
sponge_1_10,0.7704060020502812
book_7_8,0.4037083477129046
metal_box_4_3,0.1446534178384936
metal_box_3_10,0.1335733821774428
plate_7_1,0.5325920160492508
plate_2_8,0.4642590659254768
paper_box_10_8,0.1989091374748939
sponge_3_2,0.4727585391887831
book_8_3,0.4459107307489316
metal_box_4_8,0.1226093274718834
tray_4_5,0.359934442435268
book_9_6,0.2532132790239802
plate_1_6,0.4324756031210347
ball_8_7,0.2518620084705652
ball_7_5,0.0741062708778322
to_go_cup_7_1,0.04570671038135204
tray_2_10,0.3621029865482626
cup_2_8,0.152925316901039
paper_box_10_1,0.1976372304152157
paper_box_5_5,0.1841003378657823
ball_4_4,0.2649419721924159
ball_6_2,0.1931455272197893
tray_4_7,0.2569930893652341
plate_6_6,0.2288726378534584
plate_10_7,0.2359014403759039
plate_1_5,0.4781422889717569
paper_box_1_1,0.4225623706169501
plate_6_3,0.277272468397043
metal_box_3_9,0.1405747925664353
metal_box_5_7,0.09114768886784884
plate_5_2,0.3915869497976763
metal_box_10_6,0.2140394429087988
book_4_7,0.4707048352953497
paper_box_5_9,0.1819853506815584
to_go_cup_5_7,0.09524492096023784
sponge_8_9,0.3315655861937663
plate_8_7,0.2912131887775427
cup_1_5,0.0876422290408779
metal_box_6_7,0.1870509365301802
book_4_8,0.2608025842003057
sponge_1_8,0.5899819026618385
metal_box_1_5,0.1280344415928167
to_go_cup_9_5,0.05951540504917545
paper_box_4_7,0.168887671496782
metal_box_3_5,0.1394189027618213
to_go_cup_5_5,0.1266664154966228
book_10_1,0.2234060412855176
cup_8_4,0.04869546524787496
ball_4_3,0.2832531480135913
book_8_1,0.4136258186809517
tray_4_6,0.3560576944292063
sponge_6_2,0.881265424212399
book_2_1,0.1553748678460916
plastic_box_2_1,0.1867431713159704
book_2_10,0.2225531456824159
metal_box_5_5,0.1552218628160033
plate_1_1,0.4852710369482396
to_go_cup_2_2,0.05806536218423538
plastic_box_2_6,0.1875258768266878
book_9_10,0.2514173167637921
book_4_4,0.3790583458517957
plate_7_5,0.5688547464330383
tray_1_3,0.4004904930921813
metal_box_6_4,0.2981330477592644
plate_2_3,0.3215891191820393
book_1_9,0.1646408189570422
bowl_4_7,0.1143455280418976
paper_box_8_8,0.2400165618514226
ball_9_6,0.1775016237268279
ball_10_1,0.4234885007715746
ball_4_2,0.3283498746864084
metal_box_1_8,0.1303799828158947
to_go_cup_4_2,0.0717792898198375
to_go_cup_6_3,0.07427610798383015
ball_1_8,0.1595764732422829
plastic_box_9_8,0.1633129335504271
sponge_7_6,0.6559020566139213
bowl_2_10,0.1119426826480553
to_go_cup_5_9,0.1720474066016881
tray_7_4,0.2930968825738521
metal_box_6_8,0.2877130850332646
paper_box_7_8,0.3429433620795108
sponge_8_1,0.2936081713330397
plate_10_9,0.2870942138485977
sponge_4_1,0.5460735433862758
book_3_7,0.3013515858337258
cup_4_4,0.06745926240895415
